Text ID	Context before	Query_item	Context after	Author	Decade	Genre	Source	Subgenre	Title	Year
2015241	Public Health From Concerned Kids " I am disappointed that	Harry Potter	, which was so good for the growth of the	NA	2000	Magazine	Child Life	MAG_Children	Ask Doctor Cory	2001
2015241	swimmer Providence , Rhode Island " You must agree that	Harry Potter	books are superb , and you do get lost in	NA	2000	Magazine	Child Life	MAG_Children	Ask Doctor Cory	2001
2015769	not to love ( at least if you are a	Harry Potter	fan ) something called OWL , the Overwhelmingly Large Telescope	NA	2000	Magazine	Sky and Telescope	MAG_Sci_Tech	A year of discovery: Astronomy highlights of 2000	2001
2016191	Club , but in the comic-book universe , those are	Harry Potter	numbers . " Based on the level of preorders we	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	A Knight to remember	2001
2016692	the same token , many of the adults who enjoy	Harry Potter	would be even happier with Mervyn Peake 's Gormenghast trilogy	NA	2000	Magazine	Atlantic Monthly	MAG_News_Opin	A readers manifesto	2001
2024438	in mind of any number of villains in the "	Harry Potter	" series : Rita Skeeter , for example . )	NA	2000	Magazine	America	MAG_Religion	The year in TV	2001
2033365	" ( No , Jackson is not referring to "	Harry Potter	" ; he says he enjoyed that movie , though	NA	2000	Magazine	Newsweek	MAG_News_Opin	LURE OF THE RINGS.	2001
2035493	of cuddly demons of Monsters , Inc . As for	Harry Potter	, the young British wizard who is likely to displace	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2035493	Shrek as same in live-action form . Chris Columbus '	Harry Potter	and the Sorcerer 's Stone may make more money than	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2035493	he flies on his own wings . Take that ,	Harry Potter	. The Top Ten lists below - one for the	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2035493	leap to life ; he 's the movie buff 's	Harry Potter	. He starts by taking us to his boyhood apartment	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2035493	audiences for wanting to see Shrek get the girl ,	Harry Potter	score at Quidditch , All win the big fight and	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2008418	Fletcher picks up a magnifying glass and reads aloud from	Harry Potter	and the Sorcerer 's Stone . He eventually tires of	NA	2000	Magazine	Backpacker	MAG_Sports	Colin Fletcher is not dead...	2002
2008418	and an afghan across his chest . He picks up	Harry Potter	and the magnifying glass . " I want real quiet	NA	2000	Magazine	Backpacker	MAG_Sports	Colin Fletcher is not dead...	2002
2008418	a serious tone . " I 'm going to read	Harry Potter	to get my mind off all of this . "	NA	2000	Magazine	Backpacker	MAG_Sports	Colin Fletcher is not dead...	2002
2008418	to turn on the computer soon . In addition to	Harry Potter	, he 's reading books by Barry Lopez and working	NA	2000	Magazine	Backpacker	MAG_Sports	Colin Fletcher is not dead...	2002
2009519	it : The sequel you so want to see is	Harry Potter	and the Chamber of Secrets . Opening November 15 ,	NA	2000	Magazine	National Geographic	MAG_Soc_Arts	Take two	2002
2009519	just two days after the release of last year 's	Harry Potter	and the Sorcerer 's Stone . Why so soon ?	NA	2000	Magazine	National Geographic	MAG_Soc_Arts	Take two	2002
2011797	Rowling . Maybe you know her . She wrote the	Harry Potter	books . So let 's dispel this notion of "	NA	2000	Magazine	Total Health	MAG_Home_Health	Finding time for exercise	2002
2014866	of this land . ///X How well do you know	Harry Potter	? Take this quiz and find out if you really	NA	2000	Magazine	Childrens Digest	MAG_Children	Harry Potter quiz	2002
2014866	really know your Quidditch from your Gringott's. ///X 1 .	Harry Potter	's parents were killed by : a ) an ostrich	NA	2000	Magazine	Childrens Digest	MAG_Children	Harry Potter quiz	2002
2014866	) Harry 's wand d ) Harry 's walking stick	Harry Potter	Quiz , page 8 1 . B 2 . C	NA	2000	Magazine	Childrens Digest	MAG_Children	Harry Potter quiz	2002
2016251	do n't have a built-in pedigree like The Lord of	Harry Potter	to draw from . The Time Machine is deliberately quaint	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Future schlock	2002
2016252	Park , about her participation in the global juggernaut of	Harry Potter	( as the young wizard 's professor Minerva McGonagall )	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Grande dame	2002
2016252	; ( 4 ) Gosford Park ; ( 5 )	Harry Potter	; ( 6 ) The Prime of Miss Jean Brodie	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Grande dame	2002
2021640	FORTUNE 's publisher ) fiddling with the ending of the	Harry Potter	movie , or Viacom 's Summer Redstone deciding which shows	NA	2000	Magazine	Fortune	MAG_Financial	Has Eisner lost the Disney magic?	2002
2021646	just had . The only thing predictable about 2001 was	Harry Potter	's $250-million-plus box office haul . But in the spirit	NA	2000	Magazine	Fortune	MAG_Financial	People to watch	2002
2022479	bands , magic acts , and outdoor movies like "	Harry Potter	and the Sorcerer 's Stone " ) staged at night	NA	2000	Magazine	USA Today Magazine	MAG_News_Opin	Families resort to fun	2002
2030139	rock for the Sesame Street generation . Photograph 1 .	Harry Potter	has an interactive adventure . 2 . Mike 's New	NA	2000	Magazine	People	MAG_Entertain	Quality time	2002
2030139	basics . For PC . Ages 8 to 12 .	Harry Potter	and the Chamber of SeCretS ( EA Games , $49.95	NA	2000	Magazine	People	MAG_Entertain	Quality time	2002
2031660	, Minn . One of our deacons tried to ban	Harry Potter	from the parish . I ignored him . Do n't	NA	2000	Magazine	U.S. Catholic	MAG_Religion	Feedback	2002
2032253	a book provides Christian reviews of Hollywood movies . (	Harry Potter	? Amistad ? Billy Elliot ? All rated " very	NA	2000	Magazine	Mother Jones	MAG_News_Opin	THE Stealth Crusade.	2002
2033370	. The company 's box-office Bigfoot for 2002 , "	Harry Potter	and the Chamber of Secrets , " was set to	NA	2000	Magazine	Newsweek	MAG_News_Opin	THE MATRIX MAKERS.	2002
2033417	Luhrmann says . " Money ? No , because '	Harry Potter	' pays better . Fame , fortune ? No .	NA	2000	Magazine	Newsweek	MAG_News_Opin	BAZ IS BROADWAY BOUND.	2002
2037248	DEAD WICKED by Debi Gliori ( Knopf , $15.95 )	Harry Potter	meets the Addams Family . In a tumbledown castle in	NA	2000	Magazine	Smithsonian	MAG_News_Opin	NOTABLE BOOKS FOR CHILDREN_ 2002.	2002
2037548	, where one specialty is animating unusual characters such as	Harry Potter	's Sorting Hat - a mouthy piece of millinery that	NA	2000	Magazine	Technology Review	MAG_Sci_Tech	DIGITAL CINEMA TAKE 2.	2002
2133846	sense , my anti-Harry Potter anthology , because I loathe	Harry Potter	. Those books are hopeless and massively cliched -- bad	NA	2000	Magazine	TIME	MAG_News_Opin	Magic Words	2002
2001925	Fiona Shaw Actor , Ireland Playing Aunt Petunia in the	Harry Potter	films may have made her famous among children , but	NA	2000	Magazine	Ms.	MAG_Women_Men	50 WOMEN WHO MADE A DIFFERENCE	2003
2013094	board games based on popular literary characters like Madeline and	Harry Potter	, or quiz kids game-show style on characters and events	NA	2000	Magazine	Todays Parent	MAG_Women_Men	10 simple ideas for party-stressed parents: Birthday bailout	2003
2013749	books , until Charley , then about 4 As for	Harry Potter	, by the fourth book , I was hoping somebody	NA	2000	Magazine	Parenting	MAG_Women_Men	Bonding by the book	2003
2015337	of the most famous faces on the planet-edging out wizard	Harry Potter	in one recent poll . Today , Jared tours the	NA	2000	Magazine	Child Life	MAG_Children	Meet Jared the Subway Guy!	2003
2028130	advances and movie rights and , in the case of	Harry Potter	, some tidy licensing fees for toys . But Patterson	NA	2000	Magazine	Forbes	MAG_Financial	Stranger Than Fiction.	2003
2034474	in ice cream cone or spend a night together watching	Harry Potter	videos on the couch . ( The Reillys still get	NA	2000	Magazine	Prevention	MAG_Home_Health	The New Childhood Epidemic: Diabesity.	2003
2039736	of humor . PHOTO ( COLOR ) : Rowling 's	Harry Potter	hits that awkward age . PHOTO ( COLOR ) :	NA	2000	Magazine	People	MAG_Entertain	Harry Cast a New Spell.	2003
2039738	find out that Goldilocks is " You know how old	Harry Potter	is in the book ? Fifteen . He 's at	NA	2000	Magazine	People	MAG_Entertain	BEST (& Worst) 2003.	2003
2134938	Majesty earned far less than certain commoners last year .	Harry Potter	author J.K. ROWLING was the top female earner in Britain	NA	2000	Magazine	TIME	MAG_News_Opin	People	2003
2135043	elicited such joyful hysteria as the news that the new	Harry Potter	book is finally on the way . Within 24 hours	NA	2000	Magazine	TIME	MAG_News_Opin	People	2003
2135043	the series will arrive in bookstores on June 21 ,	Harry Potter	and the Order of the Phoenix hit No. 1 on	NA	2000	Magazine	TIME	MAG_News_Opin	People	2003
2135043	publisher , rose $2.99 . Since the fourth book ,	Harry Potter	and the Goblet of Fire , was published in 2000	NA	2000	Magazine	TIME	MAG_News_Opin	People	2003
2000508	" said Superman tag . They played an approximation of	Harry Potter	's sport , Quidditch , minus the flying brooms .	NA	2000	Magazine	Sports Illustrated	MAG_Sports	Get Out and Play!	2004
2004213	projects for a while . Last time we did the	Harry Potter	project and you guys put me on a broom tied	NA	2000	Magazine	Boys Life	MAG_Children	THE NIGHT THE HEADLESS_ BLOOD-DRINKING_ FLESH-EATING CORPSES OF CLEVELAND (ALMOST) TOOK OVER THE WORLD	2004
2007934	long enough to finish off the real doorstop of the	Harry Potter	series , Harry Potter and the Order of the Phoenix	NA	2000	Magazine	Town and Country	MAG_Home_Health	Christmas in Williamsburg	2004
2007934	off the real doorstop of the Harry Potter series ,	Harry Potter	and the Order of the Phoenix . To our daughter	NA	2000	Magazine	Town and Country	MAG_Home_Health	Christmas in Williamsburg	2004
2007934	read , though this young Potter he talks about -	Harry Potter	, I believe-does not sound familiar . Make sure he	NA	2000	Magazine	Town and Country	MAG_Home_Health	Christmas in Williamsburg	2004
2016448	and heft , a sophisticated staying power . Just consider	Harry Potter	and the Prisoner of Azkaban , the first film in	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Gimme Swelter	2004
2023591	receipts now . " Photograph ///X From The Matrix to	Harry Potter	, heroic fantasy is hot stuff . These modern epics	NA	2000	Magazine	Psychology Today	MAG_Sci_Tech	Suburban Warrior Syndrome	2004
2023591	Star Wars ) . Last year , J.K. Rowling 's	Harry Potter	and the Order on the Phoenix sold 12.2 million copies	NA	2000	Magazine	Psychology Today	MAG_Sci_Tech	Suburban Warrior Syndrome	2004
2030319	26 . What is the official slogan of Hogwarts ,	Harry Potter	" * " Magic happens " * " Quidditch pro	NA	2000	Magazine	People	MAG_Entertain	And Now Its Time for...The PCATs*	2004
2030326	, have the foresight to keep a first edition of	Harry Potter	and the Sorcerer 's Stone , which has appreciated enormously	NA	2000	Magazine	People	MAG_Entertain	I Was The One Who . . .	2004
2031122	publishers to buy their paper from forest-friendly sources . The	Harry Potter	books printed in Canada are among the converts . Meanwhile	NA	2000	Magazine	E: the Environmental Magazine	MAG_Sci_Tech	THE PAPER CHASE	2004
2033533	world 's biggest independent videogame publisher ( The Sims ,	Harry Potter	) : $2.5 billion a year . And now :	NA	2000	Magazine	Newsweek	MAG_News_Opin	Where Are They Now?	2004
2035043	and help you win that coveted laptop ( or signed	Harry Potter	book ) . Your first three auctions are free ;	NA	2000	Magazine	PC World	MAG_Sci_Tech	WEB Stars	2004
2002480	an American who makes a blind-friendly edition of the latest	Harry Potter	novel is covered under U.S. law , but when he	NA	2000	Magazine	Popular Science	MAG_Sci_Tech	Rewriting The Webs Rules THE ISSUE: A new global treaty could reform the insane copyright rules that govern the Web today	2005
2013198	Aron adds . Sensible accommodations - avoiding scary movies (	Harry Potter	films , in Tristen 's case ) , say ,	NA	2000	Magazine	Todays Parent	MAG_Women_Men	Handle with Care	2005
2016479	's Choice What was the best film of the 56%	Harry Potter	and the Goblet of Fire 14% Batman Begins 13% Walk	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LISAS TOP TEN: movies	2005
2016480	Frey to his sister contributing a title . Winningest Wizard	Harry Potter	and the Half-Blood Prince sold 6.9 million copies in its	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LITERATURE OF THE YEAR: books	2005
2016480	the vulnerability of youth in all its innocence . 7	Harry Potter	and the Half-Blood Prince U.K. Rowling ( Scholastic , $29.99	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LITERATURE OF THE YEAR: books	2005
2016480	was the best new novel of the year ? 80%	Harry Potter	and the HalfBlood Prince , J.K. Rowling 7 % The	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LITERATURE OF THE YEAR: books	2005
2016484	ever a moment when the magical carriage that is the	Harry Potter	franchise could have turned into a big lumpy pumpkin ,	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	THE ENTERTAINERS	2005
2016484	shot of Hogwarty hocuspocus-a new book , the sixth ,	Harry Potter	and the Half-Blood Prince ; and a new film ,	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	THE ENTERTAINERS	2005
2016484	a new film , an adaptation of the fourth ,	Harry Potter	and the Goblet of Fire . Just imagine if both	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	THE ENTERTAINERS	2005
2016485	news was fleeting . Even with some late-year contenders like	Harry Potter	and the Goblet of Fire ( pulling in $102.3 million	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	THE YEAR THAT WAS	2005
2016498	I certainly hope we do n't become " the next	Harry Potter	kids . ' ' " " The thing I was	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	a LION in Winter	2005
2016530	a meister of clunk ( he made the first two	Harry Potter	films and Home Alone ) , has opened up the	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	RENT	2005
2016778	, British Columbia Scott Stossel replies : David Wilson ,	Harry Potter	, and Anders Ourom all mention something that was also	NA	2000	Magazine	Atlantic Monthly	MAG_News_Opin	LETTERS TO THE EDITOR	2005
2023710	the moments of peace to furiously scribble out tales of	Harry Potter	, boy-wizard . The rest is literary history . As	NA	2000	Magazine	Psychology Today	MAG_Sci_Tech	THE WINNING EDGE	2005
2028251	The market ignored the $200 million box office take for	Harry Potter	and the Goblet of Fire in its first ten days	NA	2000	Magazine	Forbes	MAG_Financial	Dick and Carls Goblet of Fire.	2005
